Table S9. Functional annotation and RPKM values for all libraries.,,,,,,,,,
Locus,Functional Annotation,Hypoxia,At Infection,YEB+Pilch,Mefenoxam T,Mefenoxam C,Temp 0C,Temp 35C,Temp Room
PYU1_G014463,Similar to Acsl6: Long-chain-fatty-acid--CoA ligase 6 (Rattus norvegicus),1.368942,17.367281,0.875951,0.771607,0.717138,1.580487,0.576949,0.738386
PYU1_G014464,Similar to PAN1: Actin cytoskeleton-regulatory complex protein PAN1 (Ashbya gossypii),8.189596,33.027777,11.041088,14.538879,10.580566,8.862457,8.629394,7.952194
PYU1_G014465,Protein of unknown function,1.104095,0.976947,2.944202,6.673449,3.177973,6.221035,3.910269,3.114
PYU1_G014466,Similar to fcsA: Fatty acyl-CoA synthetase (Dictyostelium discoideum),14.878369,91.489729,23.965467,17.220982,11.609237,39.702888,28.298666,32.778318
PYU1_G014467,Similar to Mgll: Monoglyceride lipase (Rattus norvegicus),5.629695,29.039912,5.134143,4.846326,5.524562,8.841906,8.108655,3.963318
PYU1_G014468,Similar to pkaR: cAMP-dependent protein kinase regulatory subunit (Emericella nidulans),0,0,0,0,0.122078,0.081003,0.282257,0.117586
PYU1_G014469,Similar to Acsl6: Long-chain-fatty-acid--CoA ligase 6 (Rattus norvegicus),6.594025,23.300051,2.786688,4.250327,1.744285,4.69331,1.414374,3.400451
PYU1_G014470,Similar to bfr2: Protein bfr2 (Aspergillus fumigatus),2.157103,1.855183,1.491915,0.938712,1.196499,0.205095,2.533214,1.733713
PYU1_G014471,Protein of unknown function,11.637283,11.033513,12.781941,13.960506,6.197221,18.789566,8.699828,12.612654
PYU1_G014472,Similar to CMD1: Calmodulin (Phytophthora infestans),1946.287917,3256.458923,3950.772583,2208.208905,2265.788762,3366.498114,1499.526275,1938.182467
PYU1_G014473,Similar to DYNLRB2: Dynein light chain roadblock-type 2 (Bos taurus),0.632562,1.027603,0.693748,0,0,0.313122,0.254479,0.313472
PYU1_G014474,Similar to EFG1: rRNA-processing protein EFG1 (Yarrowia lipolytica),0.298587,0.121264,0.17701,0.220893,0.117314,0.512783,0.183936,0.090592
PYU1_G014475,Similar to Zlp: Zeamatin (Zea mays),24.785451,11.022046,47.078699,23.139449,14.259529,30.592679,23.784972,31.058752
PYU1_G014476,Similar to hmw2: Cytadherence high molecular weight protein 2 (Mycoplasma genitalium),7.97431,11.383566,11.85878,7.81421,7.067421,9.085855,7.028355,8.451208
PYU1_G014477,Similar to PLA2G7: Platelet-activating factor acetylhydrolase (Bos taurus),16.128374,10.925817,12.87209,11.79991,5.462009,19.700066,14.785715,13.558727
PYU1_G014478,Similar to NPC1: Niemann-Pick C1 protein (Homo sapiens),69.712075,463.972521,106.443878,192.433811,222.880514,126.425463,34.462589,86.041192
PYU1_G014479,Similar to POLH: DNA polymerase eta (Homo sapiens),3.129305,0.83757,6.097922,3.7973,2.289807,4.608176,4.6047,9.705616
PYU1_G014480,Protein of unknown function,0.228331,0.741853,0.518882,1.13175,0.376785,0.978015,1.543207,0.23554
PYU1_G014481,Similar to GST1: Glutathione S-transferase 1 (Ascaris suum),0,0,0.516475,0.765761,0,1.667853,1.29611,0.209369
PYU1_G014482,Similar to DSPP: Dentin sialophosphoprotein (Homo sapiens),0.299785,0.139144,0.090553,0.430885,0,0.327941,0.16626,0.03465
PYU1_G014483,Similar to slc30a5: Zinc transporter 5 (Danio rerio),5.608842,6.679802,8.892795,2.093383,3.176505,4.483908,4.939762,3.163304
PYU1_G014484,Similar to Adrm1: Proteasomal ubiquitin receptor ADRM1 (Mus musculus),61.081989,94.612804,117.244675,74.997934,80.85685,99.04239,107.656056,116.588893
PYU1_G014485,Similar to senp8: Probable sentrin-specific protease 8 (Dictyostelium discoideum),7.797207,30.988663,11.173572,12.479075,12.613003,9.627964,10.055471,14.106257
PYU1_G014486,Similar to nta1: Protein N-terminal amidase (Schizosaccharomyces pombe),36.889768,134.853458,74.330395,50.273151,45.202459,54.843778,93.749232,103.240911
PYU1_G014487,Similar to DDB_G0288537: Putative uncharacterized protein DDB_G0288537 (Dictyostelium discoideum),69.502818,90.992026,45.032512,25.1956,32.678023,26.45821,38.580475,23.483086
PYU1_G014488,Similar to Doa: Serine/threonine-protein kinase Doa (Drosophila melanogaster),1.441554,2.593018,2.799348,1.316644,0.765107,1.623778,2.261953,1.617525
PYU1_G014489,Similar to SPATA5L1: Spermatogenesis-associated protein 5-like protein 1 (Homo sapiens),5.475275,9.225651,6.1473,3.610018,3.768383,3.119256,4.328187,4.718158
PYU1_G014490,Similar to afg2: ATPase family gene 2 protein (Schizosaccharomyces pombe),3.765251,3.180677,4.19939,3.342609,3.43211,2.434378,3.120402,3.704397
PYU1_G014491,Protein of unknown function,0.117302,0,0,0.694234,1.474806,0,0,0
PYU1_G014492,Protein of unknown function,0,0,0,0,0,0.046821,0,0
PYU1_G014493,Protein of unknown function,0.059057,0,0,0,0,0,0,0
PYU1_G014494,Protein of unknown function,2.470946,2.890134,1.562495,2.632305,1.708658,1.517682,5.21484,1.085558
PYU1_G014495,Similar to Glycine-rich cell wall structural protein 1.0 (Phaseolus vulgaris),1.508351,2.299542,1.12255,0,2.552857,1.897902,2.464578,0.923728
PYU1_G014496,Similar to LRRC40: Leucine-rich repeat-containing protein 40 (Homo sapiens),13.990784,63.050286,13.312112,17.903515,16.641219,28.326845,10.729581,4.791042
PYU1_G014497,Protein of unknown function,490.680421,787.989789,872.028233,306.127298,465.06567,835.513434,1303.708612,1103.017618
PYU1_G014498,Autophagy-related protein 4,36.657215,85.083696,52.450159,45.489354,26.027584,82.328535,34.909583,28.818921
PYU1_G014499,Protein of unknown function,0,0,1.352477,0,0,0,3.366005,0.190511
PYU1_G014500,Similar to fads2: Fatty acid desaturase 2 (Xenopus laevis),247.829688,122.710289,208.264905,198.651269,194.588975,116.899485,197.694714,172.957587
PYU1_G014501,Similar to SF3A2: Splicing factor 3A subunit 2 (Bos taurus),15.274129,12.493997,16.206757,9.240861,6.684317,11.584595,13.029721,19.394539
PYU1_G014502,Similar to zgc:101577: Uncharacterized protein C6orf106 homolog (Danio rerio),10.989963,14.921159,19.582781,7.517373,2.139254,10.425753,33.003168,16.479617
PYU1_G014503,Similar to GATM: Glycine amidinotransferase%2C mitochondrial (Homo sapiens),72.465142,17.515086,214.87143,43.738588,40.801725,144.434311,116.739152,164.761547
PYU1_G014504,Similar to EP400: E1A-binding protein p400 (Homo sapiens),4.721407,5.163516,3.406393,4.961535,4.903729,1.952274,3.959744,2.290918
PYU1_G014505,Similar to EP400: E1A-binding protein p400 (Homo sapiens),7.569076,11.166334,6.981356,7.947935,7.778582,5.924208,7.172442,4.568719
PYU1_G014506,Similar to myoA: Myosin-1 (Aspergillus niger (strain CBS 513.88 / FGSC A1513)),19.343202,25.507767,13.636042,19.808518,21.137654,22.212686,20.596209,9.801016
PYU1_G014507,Similar to UPL2: E3 ubiquitin-protein ligase UPL2 (Arabidopsis thaliana),192.916638,279.470806,230.31848,137.087816,159.952798,286.784774,113.942364,329.291003
PYU1_G014508,Similar to PGC: Gastricsin (Monodelphis domestica),2.639509,5.486001,2.950047,1.378371,1.342073,6.355618,2.322067,2.843759
PYU1_G014509,Similar to arx-1: Actin-related protein 3 (Caenorhabditis elegans),49.136395,19.847911,67.006734,21.045753,38.564395,68.837915,42.42601,56.308835
PYU1_G014510,Similar to ARP3: Actin-related protein 3 (Acanthamoeba castellanii),58.964434,30.863738,89.290189,45.451548,46.900496,95.877187,56.806227,72.097121
PYU1_G014511,Similar to TDH: L-threonine 3-dehydrogenase%2C mitochondrial (Sus scrofa),94.816401,8.817936,74.804142,16.538041,34.790263,21.664174,30.190784,49.763783
PYU1_G014512,Protein of unknown function,0.3904,0.278009,0,0,0,0.069153,0.137694,0.043269
PYU1_G014513,Similar to mug152: Meiotically up-regulated gene 152 protein (Schizosaccharomyces pombe),7.366741,1.165768,10.479481,7.43239,7.979133,7.872885,11.619979,8.190145
PYU1_G014514,Similar to PGC: Gastricsin (Oryctolagus cuniculus),0.125214,0,0.098973,0.842955,0,1.049892,0.201494,0.020262
PYU1_G014515,Protein of unknown function,22.683283,61.367641,48.694554,24.525134,59.594068,157.545377,66.760782,109.82593
PYU1_G014516,Similar to RP688: Uncharacterized protein RP688 (Rickettsia prowazekii),3.194829,7.644609,4.278154,1.779586,2.835366,4.325564,4.408049,3.162656
PYU1_G014517,Similar to pep-4: Vacuolar protease A (Neurospora crassa),17.4445,18.002669,35.798063,39.231388,16.451496,51.949737,36.009079,70.588423
PYU1_G014518,Similar to ctsD: Cathepsin D (Dictyostelium discoideum),2.668621,5.780269,2.531241,7.370453,1.397993,3.587322,4.559158,4.318242
PYU1_G014519,Similar to RP689: Uncharacterized protein RP689 (Rickettsia prowazekii),3.906027,0,2.149434,0.352935,0.937202,2.824201,7.672234,0.675479
PYU1_G014520,Protein of unknown function,0.945137,0,3.884752,0,0.279599,4.15166,5.010063,1.241495
PYU1_G014521,Protein of unknown function,3.094465,2.329018,2.378649,0.672078,0.820949,3.404843,5.61919,1.676764
PYU1_G014522,Protein of unknown function,5.883097,8.407664,6.72867,3.190672,4.44816,10.417546,10.766214,1.893048
PYU1_G014523,Similar to pep-4: Vacuolar protease A (Neurospora crassa),14.877735,40.947248,28.668078,73.366956,14.295812,33.0695,26.249017,39.400387
PYU1_G014524,Similar to pep-4: Vacuolar protease A (Neurospora crassa),17.593889,19.635264,36.261802,39.488591,16.682005,52.463395,36.098681,71.577333
PYU1_G014525,Similar to tef3: Elongation factor 3 (Schizosaccharomyces pombe),92.468312,60.463863,73.8633,63.629302,96.475315,70.10734,28.426672,20.152544
PYU1_G014526,Similar to RP688: Uncharacterized protein RP688 (Rickettsia prowazekii),5.355034,7.210885,7.399662,5.475194,10.199757,8.520429,3.066159,4.479456
PYU1_G014527,Protein of unknown function,1.025776,0.416596,0.304053,0.379431,0.403025,4.393723,1.366967,0
PYU1_G014528,Protein of unknown function,1.117097,0.806549,0.19622,0.734597,0.390138,2.876445,0.818921,0.183274
PYU1_G014529,Similar to Slc38a6: Probable sodium-coupled neutral amino acid transporter 6 (Rattus norvegicus),24.850899,10.36462,14.172365,12.828704,9.985205,15.587782,16.609717,17.051265
PYU1_G014530,Similar to TOS1: Protein TOS1 (Saccharomyces cerevisiae),141.067163,115.574014,192.481388,88.292513,146.38457,622.705624,57.630186,108.022374
PYU1_G014531,Similar to slr0751: TPR repeat-containing protein slr0751 (Synechocystis sp. (strain PCC 6803)),1.203922,0,0,1.234697,0.655736,0.410266,0.447619,0.337582
PYU1_G014532,Similar to Efcab2: EF-hand calcium-binding domain-containing protein 2 (Mus musculus),0.849107,2.364655,0.757455,2.063966,0,1.725365,2.103251,0.500524
PYU1_G014533,Protein of unknown function,10.733643,7.975157,5.23936,4.068186,3.011768,6.025557,5.235475,2.510111
PYU1_G014534,Similar to At1g77060: Putative carboxyvinyl-carboxyphosphonate phosphorylmutase (Arabidopsis thaliana),69.210698,3.742724,32.900511,16.141293,20.203795,16.569257,21.119564,13.873072
PYU1_G014535,Similar to RPL44: 60S ribosomal protein L44 (Debaryomyces hansenii),4926.813809,2262.53126,6505.406901,3701.160087,3107.384723,8040.295478,9601.828665,8604.430163
PYU1_G014536,Similar to yqkD: Uncharacterized protein yqkD (Bacillus subtilis),10.288897,36.950859,20.365661,9.137461,7.195157,16.744943,14.118461,20.615176
PYU1_G014537,Similar to HPF1: Haze protective factor 1 (Saccharomyces cerevisiae),0.43718,1.642346,0.230375,0,0.229023,0.471089,0.351755,0.297708
PYU1_G014538,Similar to CDKN1C: Cyclin-dependent kinase inhibitor 1C (Homo sapiens),1.566897,1.69696,0.206421,0.685848,0.61563,1.564437,0.738049,0.42258
PYU1_G014539,Similar to Dus2l: tRNA-dihydrouridine synthase 2-like (Mus musculus),9.949255,5.596184,8.607653,19.294626,7.372855,8.886913,12.822845,8.700662
PYU1_G014540,Similar to vps36: Vacuolar protein-sorting-associated protein 36 (Dictyostelium discoideum),4.888588,0,2.807578,5.158858,1.120836,0.109248,1.695233,0.301711
PYU1_G014541,Similar to TMBIM6: Bax inhibitor 1 (Bos taurus),576.317642,158.328533,299.556501,101.715432,88.581894,128.174695,397.739614,132.810028
PYU1_G014542,Similar to At1g77060: Putative carboxyvinyl-carboxyphosphonate phosphorylmutase (Arabidopsis thaliana),3.833354,15.296447,11.386353,31.682737,25.579064,4.9799,5.960372,2.804691
PYU1_G014543,Similar to PEG10: Retrotransposon-derived protein PEG10 (Homo sapiens),0.135981,0,0,0,0,0,0.10941,0
PYU1_G014544,Similar to Tf2-1: Retrotransposable element Tf2 155 kDa protein type 1 (Schizosaccharomyces pombe),0.165496,0.028005,0.130814,0.028568,0,0.650913,0.239684,0.089266
PYU1_G014545,Protein of unknown function,0,0,0,0,0,0.479268,0,0
PYU1_G014546,Protein of unknown function,2.782307,5.171137,1.706412,5.241001,2.685651,0.402327,1.016776,1.3129
PYU1_G014547,Protein of unknown function,0,0,0,0,0,0,0,0
PYU1_G014548,Protein of unknown function,0,0,0,0,0,0,0,0
PYU1_G014549,Similar to CKA2: Casein kinase II subunit alpha-2 (Arabidopsis thaliana),125.332806,82.248741,170.240581,116.883083,102.351676,130.652206,141.399175,200.895144
PYU1_G014550,Similar to At5g18475: Pentatricopeptide repeat-containing protein At5g18475 (Arabidopsis thaliana),26.519063,10.937175,28.005418,14.475956,23.235923,14.059471,12.174781,26.82014
PYU1_G014551,Similar to CKA2: Casein kinase II subunit alpha-2 (Arabidopsis thaliana),178.477405,96.662609,231.844823,162.36056,139.033998,166.091051,225.099488,302.131354
PYU1_G014552,Similar to OTP43: Pentatricopeptide repeat-containing protein At1g74900%2C mitochondrial (Arabidopsis thaliana),28.602545,12.859757,41.865321,20.946062,18.745432,17.007457,50.450026,34.613064
PYU1_G014553,candidate b-glycosidase related to b-1%2C3-glucanases or b-1%2C3-glucanosyltransferases%3B GPI anchor,3.912776,12.607235,5.986043,6.360218,5.622199,3.012394,2.455898,3.629657
PYU1_G014554,Similar to hint3: Histidine triad nucleotide-binding protein 3 (Xenopus tropicalis),75.62841,12.363838,31.11158,18.943051,31.539736,3.195314,41.399514,41.288134
PYU1_G014555,Similar to NOS2: Nitric oxide synthase%2C inducible (Bos taurus),17.642277,6.575595,19.051998,8.957694,18.509845,21.922761,20.553545,33.508269
PYU1_G014556,Similar to cf60: Counting factor 60 (Dictyostelium discoideum),24.711223,39.421089,28.946886,49.606411,40.41864,31.780611,38.960911,38.252427
PYU1_G014557,Similar to KIFC3: Kinesin-like protein KIFC3 (Homo sapiens),10.04089,7.676011,12.612915,11.154193,10.681567,6.503099,5.923079,10.673096
PYU1_G014558,Similar to svkA: Serine/threonine-protein kinase svkA (Dictyostelium discoideum),45.108715,39.887108,45.972343,57.675625,51.020187,49.618008,51.725446,41.858591
PYU1_G014559,Similar to Hat1: Histone acetyltransferase type B catalytic subunit (Rattus norvegicus),9.316611,13.350124,7.81537,8.87662,10.850648,7.916494,10.533931,8.230398
PYU1_G014560,Similar to Kcnma1: Calcium-activated potassium channel subunit alpha-1 (Rattus norvegicus),6.324922,5.876526,3.083435,0.526023,1.232003,2.922777,7.878559,1.479205
PYU1_G014561,Similar to At4g26480: Uncharacterized protein At4g26480 (Arabidopsis thaliana),12.48009,10.529767,10.597154,9.114053,9.142105,3.933516,4.78287,4.300414
PYU1_G014562,Similar to dymA: Dynamin-A (Dictyostelium discoideum),41.102704,108.500025,83.131291,78.957678,67.056472,62.176558,44.382121,84.941623
PYU1_G014563,Protein of unknown function,0.490155,2.228426,0.622048,1.128131,0.556344,1.602125,0.601427,0.629009
PYU1_G014564,Similar to Higd2a: HIG1 domain family member 2A (Mus musculus),16.615945,47.400931,29.491348,35.819212,25.448748,32.488953,10.679132,22.340792
PYU1_G014565,Similar to WDR25: WD repeat-containing protein 25 (Homo sapiens),5.731268,2.516745,5.484356,5.935936,6.806068,4.437894,6.467449,5.274631
PYU1_G014566,Similar to MBB1: PsbB mRNA maturation factor Mbb1%2C chloroplastic (Chlamydomonas reinhardtii),50.603353,24.35092,55.529882,58.098543,36.629705,22.001936,100.793994,70.642481
PYU1_G014567,Similar to RPS12: 40S ribosomal protein S12 (Cyanophora paradoxa),6157.951212,4975.260872,7555.447176,6485.822249,6939.094366,7822.214003,7348.380597,9618.01726
PYU1_G014568,Similar to Dyrk1b: Dual specificity tyrosine-phosphorylation-regulated kinase 1B (Mus musculus),7.402832,5.877789,8.879187,10.574437,6.47022,5.139048,10.032421,10.095326
PYU1_G014569,Similar to ALLC: Probable allantoicase (Bos taurus),12.715782,107.13987,25.828735,17.098195,34.962344,30.580167,11.255017,30.040785
PYU1_G014570,Similar to RCBTB2: RCC1 and BTB domain-containing protein 2 (Homo sapiens),0.298587,0.485058,0.236013,0.441785,0.234628,0.316719,0.186188,0.196284
PYU1_G014571,Similar to At1g08700: Presenilin-like protein At1g08700 (Arabidopsis thaliana),20.831886,43.881992,28.898853,42.805524,26.274407,26.294946,23.917059,35.946989
PYU1_G014572,Similar to SPO11-1: Meiotic recombination protein SPO11-1 (Arabidopsis thaliana),1.000733,2.064382,1.828119,5.979092,1.038509,1.776715,1.155382,1.624482
PYU1_G014573,Similar to TOP6A: DNA topoisomerase 6 subunit A (Arabidopsis thaliana),0,5.522928,1.745285,0,0.896248,1.548102,1.176532,0
PYU1_G014574,Protein of unknown function,12.285729,39.671184,17.774408,25.478724,18.48516,14.722574,16.837054,8.913503
PYU1_G014575,Protein of unknown function,9.165755,31.026443,13.709511,18.78743,14.034753,12.404587,13.511734,7.276097
PYU1_G014576,Similar to vamp7B: Vesicle-associated membrane protein 7B (Dictyostelium discoideum),0.431543,1.966151,0.373256,0.93941,0.498912,1.80554,0.798204,1.422291
PYU1_G014577,Similar to OsI_021120: Proteasome subunit alpha type-4-1 (Oryza sativa subsp. indica),97.034042,85.052526,164.169075,233.598248,165.981711,199.817148,95.722884,143.989381
PYU1_G014578,Similar to sce3: Probable RNA-binding protein sce3 (Schizosaccharomyces pombe),24.307384,30.098094,23.536315,24.335312,22.112979,20.677617,13.877175,17.637803
PYU1_G014579,Similar to Bxdc1: Brix domain-containing protein 1 (Mus musculus),47.555303,18.671789,39.323055,42.523268,35.886725,15.195322,18.962901,16.623969
PYU1_G014580,Similar to PSP: Phosphoserine phosphatase%2C chloroplastic (Arabidopsis thaliana),62.470418,14.698115,111.568214,56.241175,58.451428,50.130132,151.237243,99.106612
PYU1_G014581,Protein of unknown function,94.918336,28.236306,72.714437,64.737941,66.854473,23.5327,94.743165,100.005674
PYU1_G014582,Similar to dnc: cAMP-specific 3'%2C5'-cyclic phosphodiesterase%2C isoforms N/G (Drosophila melanogaster),90.566627,26.626289,74.783395,60.723897,64.333487,21.9726,90.565796,98.137032
PYU1_G014583,Similar to VSR4: Vacuolar-sorting receptor 4 (Arabidopsis thaliana),27.174329,24.490314,45.889974,48.944294,25.728521,29.889948,53.601347,48.43941
PYU1_G014584,Similar to ilvA: Threonine dehydratase biosynthetic (Burkholderia multivorans (strain ATCC 17616 / 249)),17.290038,11.755674,26.685811,14.260559,25.237345,15.381883,11.978701,15.049231
PYU1_G014585,Similar to obfc2b: Oligonucleotide/oligosaccharide-binding fold containing 2B (Xenopus tropicalis),25.932353,46.129988,42.199538,30.19073,34.193798,34.3547,36.979384,54.133918
PYU1_G014586,Similar to gca: Guanylyl cyclase%2C membrane (Dictyostelium discoideum),1.520161,3.83975,3.133918,3.271579,2.276731,1.540505,2.63105,2.557787
